cov1,cov2,cov3,cov4,cov5,cov6,cov7,sal_pur_rat,igst_itc_tot_itc_rat,lib_igst_itc_rat
0.99310416,0.9494423,-0.26200554,-0.38231415,0.36146122,0.88191146,0.20841521,-0.035046708,-0.8497703,-0.053928517
0.99967724,0.9915968,0.85381645,0.784394,0.682992,0.8372021,0.115850635,-0.035313115,-1.0435431,-0.05444707
0.9964778,0.9741997,-0.31137672,-0.07791922,0.5156805,0.90816104,0.9418266,-0.03526956,1.7596873,-0.054278363
0.9882724,0.9396152,-0.30268165,-0.24044612,0.4111553,0.8621518,0.64030397,-0.033913456,0.49024564,-0.051361874
0.9798618,0.9097369,-0.2670672,-0.315205,0.3316106,0.8115323,0.29795918,-0.031625327,-0.41586038,-0.04796533
0.8732326,0.74762636,0.11396702,0.15038037,0.2956516,0.54614884,0.56689733,0.10363836,0.9350929,0.16309655
0.9815417,0.9038498,0.34544277,0.20320132,0.37586635,0.7385609,0.12318989,-0.03267133,-0.8153829,-0.050242055
0.97079533,0.8927239,-0.08746416,-0.010445843,0.37951437,0.7932605,0.7139054,-0.026871853,0.90474844,-0.038655348
0.99771374,0.98093176,-0.46245658,-0.31647786,0.50212765,0.93067116,0.81733793,-0.03526448,1.01566,-0.054298144
0.9140015,0.78376776,0.034760725,-0.06928455,0.26476023,0.6145083,0.12747715,0.039858297,-0.49519283,0.0546412
0.9994171,0.9895602,0.9126652,0.8817962,0.68859947,0.6966595,0.26768306,-0.035313074,-0.9801689,-0.05444676
0.94557196,0.8410081,-0.027131949,-0.12700498,0.2769556,0.68978906,0.17128043,-0.0092674615,-0.5198158,-0.017618671
0.9924055,0.94364077,0.6990017,0.62502646,0.5018462,0.6442791,0.14557433,-0.035161678,-0.9090766,-0.054090973
0.99757165,0.98193014,0.40575537,0.5986461,0.6341317,0.8660768,0.94565165,-0.035307825,1.7227044,-0.054423854
0.91178447,0.81117815,0.19273105,0.18645607,0.31658298,0.6088449,0.3946422,0.048504293,0.19832873,0.060043365
0.93138486,0.8296982,0.12735817,0.13580874,0.322229,0.6330234,0.43512926,0.003113925,0.3318576,0.0037092292
0.96837735,0.87107134,-0.00879761,-0.10476134,0.33897683,0.73912215,0.1918887,-0.023761425,-0.5980188,-0.036791984
0.9786176,0.9158297,-0.049373526,0.08521016,0.4377557,0.7931329,0.8529161,-0.03326759,1.4361647,-0.049353696
0.92740536,0.82208693,-0.02777891,-0.0012453684,0.31814352,0.6717964,0.5410879,0.013805489,0.55235195,0.030382644
0.98509496,0.9281112,0.67240876,0.62259567,0.48475197,0.5829465,0.24072152,-0.034652725,-0.72470266,-0.05301389
0.9862902,0.9362203,-0.30879694,-0.29507563,0.37407213,0.84420115,0.44863978,-0.0330133,-0.11055545,-0.05008398
0.9803828,0.9055175,-0.16838765,-0.27295142,0.3413295,0.80861616,0.21884304,-0.03205168,-0.6986775,-0.049012944
0.999993,0.99965733,-0.10744349,0.522799,0.85533774,0.99012184,0.99952024,-0.0353133,2.164615,-0.05444774
0.97474843,0.90047455,0.21653427,0.33957207,0.44912782,0.7097249,0.8538025,-0.033533946,1.5357906,-0.04990753
0.99945873,0.9890639,0.7606488,0.65416604,0.61971545,0.85520715,0.06737456,-0.035312686,-1.0457035,-0.05444586
0.97900516,0.89952374,0.6397795,0.58448166,0.4419589,0.54808044,0.22239003,-0.033739116,-0.62183833,-0.051070318
0.9997483,0.9965355,0.8844326,0.902115,0.7860558,0.8677128,0.9230881,-0.035313286,1.1575569,-0.05444764
0.9222528,0.8212695,-0.07527819,-0.030277297,0.31461546,0.6541763,0.5562834,0.023091855,0.7322338,0.045632802
0.9891914,0.94609976,-0.2538339,-0.10245075,0.44751588,0.8673115,0.8625065,-0.034646,1.3499273,-0.05255213
0.98549324,0.9331233,-0.031290606,0.15554146,0.4657012,0.80744356,0.9028113,-0.03451679,1.6440129,-0.05223575
0.95855504,0.87913907,-0.116208896,-0.020381076,0.35395515,0.7291728,0.69020176,-0.020677878,0.9958567,-0.026957145
0.982198,0.9177699,0.6782493,0.6620786,0.48784003,0.5783609,0.4952883,-0.0343045,0.037486043,-0.052294776
0.9581525,0.8680661,-0.067313455,0.043825388,0.36928016,0.7329522,0.75385916,-0.022481702,1.2433051,-0.027750468
0.9544498,0.8709351,0.0023091722,0.059898734,0.36583623,0.7298714,0.67064923,-0.019320577,0.8708206,-0.024940196
0.99600327,0.9668762,-0.35099205,-0.41532522,0.39800057,0.9133795,0.33618736,-0.035192452,-0.725291,-0.054218054
0.999573,0.9937199,0.13494311,0.49945676,0.71193016,0.9344769,0.9936214,-0.03531324,2.101983,-0.0544472
0.99947464,0.99095947,0.87614745,0.839268,0.6873922,0.8015,0.3000551,-0.035312917,-0.971848,-0.05444636
0.9528296,0.8549067,-0.0497804,0.062776215,0.37079766,0.7015261,0.78421086,-0.022132192,1.357624,-0.027384998
0.86497897,0.74797654,0.114142574,0.109884955,0.2808619,0.54818565,0.3823643,0.15476348,0.25089192,0.20175229
0.958226,0.8932042,0.42290562,0.45331377,0.41104168,0.623762,0.58857363,-0.029630512,0.6320222,-0.04340832
0.99661213,0.9730236,-0.4461232,-0.350029,0.47669074,0.92123777,0.78423417,-0.03518215,0.71826595,-0.054056976
0.968045,0.87162054,0.4241823,0.34145707,0.3716398,0.6220078,0.13689572,-0.029271983,-0.7446158,-0.044628493
0.9529188,0.8689683,0.49071193,0.49259782,0.4006958,0.5498942,0.4695738,-0.027419552,0.25108552,-0.040232282
0.9968003,0.97021997,0.8484113,0.81981665,0.60731035,0.62378174,0.46161574,-0.035296462,-0.5453598,-0.054395806
0.8986069,0.78030133,0.1718669,0.123213895,0.28716552,0.57768315,0.20797352,0.06005281,-0.22524954,0.07336378
0.9635182,0.8840517,0.3855217,0.42186835,0.41874915,0.6598919,0.66289675,-0.030011535,0.81502247,-0.04438891
0.9215361,0.8064354,-0.05363378,-0.08502384,0.29691514,0.65442646,0.2916427,0.061312135,-0.026548972,0.08432756
0.9586251,0.8757961,-0.02846689,0.06815432,0.36093637,0.7385966,0.64119995,-0.013391288,0.82052547,-0.01948926
0.9254802,0.81751823,0.29272944,0.27828372,0.3387786,0.5906017,0.38747287,0.01991752,0.09586256,0.021325035
0.99447083,0.9566114,-0.330947,-0.42149204,0.37472823,0.8892379,0.2454088,-0.03509487,-0.78654504,-0.05400858
0.9860035,0.92399704,0.30683982,0.1282212,0.39545664,0.74533105,0.06554343,-0.034413308,-0.9401556,-0.052641638
0.99559534,0.95839536,-0.21500959,-0.36519983,0.39692578,0.9019363,0.17469907,-0.035169676,-0.9217695,-0.054164298
0.99969167,0.99523056,0.03901648,0.46167585,0.720221,0.9518712,0.9903653,-0.035313234,2.0658054,-0.054447256
0.9860008,0.93193185,0.415908,0.3484736,0.4349739,0.72982025,0.2008986,-0.034013744,-0.76045346,-0.05219173
0.9416751,0.82787526,0.03223367,-0.07342251,0.29421815,0.6632439,0.14538723,-0.006995443,-0.60075337,-0.012145214
0.9523459,0.8546861,0.13325766,0.20187604,0.37987182,0.6937065,0.7239006,-0.02039231,1.0348797,-0.02726785
0.9391239,0.8402026,0.14919536,0.21615812,0.36130282,0.6519289,0.68900883,-0.012382696,1.0988376,-0.01399699
0.9814719,0.92654455,0.58457404,0.58344644,0.48401096,0.6689977,0.60302764,-0.034567066,0.4485793,-0.052808605
0.9000348,0.7634595,0.1279919,0.038452704,0.2739313,0.55503124,0.1521773,0.052345116,-0.41792968,0.071682096
0.99853766,0.98079234,0.78597414,0.70808166,0.58080333,0.74674565,0.09147946,-0.03531032,-1.0248183,-0.054438457
0.98775107,0.9258678,-0.05483456,-0.20513405,0.3608195,0.83561784,0.14108267,-0.0342316,-0.8560497,-0.052587193
0.9773214,0.9055462,0.44301498,0.35620874,0.41554484,0.6774328,0.20227908,-0.031370185,-0.72588223,-0.048039924
0.99382746,0.9613217,0.08954559,0.26433837,0.5264758,0.86857665,0.8816348,-0.035160508,1.3960439,-0.054033298
0.9969094,0.9708966,-0.42797825,-0.45196488,0.4159476,0.9205646,0.35599563,-0.035222236,-0.65891886,-0.054248195
0.9999567,0.99815667,0.95446104,0.9305969,0.8078376,0.8704056,0.49114677,-0.035313297,-0.9993935,-0.054447733
0.97514755,0.91570747,0.48786637,0.54980206,0.48456204,0.6398696,0.72114587,-0.034144215,1.1123773,-0.051382706
0.9380149,0.8378625,0.038516574,0.032581676,0.31364053,0.6849555,0.31121922,0.028791605,0.003271251,0.027821394
0.96105313,0.8794998,0.4297799,0.4124644,0.39081344,0.63994783,0.43454868,-0.027762605,0.15191801,-0.041863117
0.99945134,0.99355024,0.40405884,0.65567213,0.73075813,0.9178959,0.97818065,-0.035313096,1.9609988,-0.054446444
0.96401346,0.8722123,-0.15753295,-0.22750439,0.30428392,0.74965334,0.23605198,-0.021277746,-0.37732956,-0.033091456
0.9832505,0.91170937,0.216958,0.07087206,0.36609614,0.7421575,0.09047128,-0.033371523,-0.8861264,-0.051000603
0.99942803,0.98818487,0.6501601,0.51005054,0.598078,0.8838706,0.059057385,-0.035312347,-1.046534,-0.054445084
0.8635947,0.74143773,0.24578814,0.24793264,0.29851562,0.48540896,0.48520052,0.0832559,0.65080094,0.1337439
0.99307895,0.9558425,0.74906296,0.7233597,0.5540093,0.66193056,0.4802123,-0.035176963,-0.417209,-0.05412898
0.98381656,0.9173319,-0.22886525,-0.3126198,0.33964273,0.8242559,0.22252947,-0.03308242,-0.62160385,-0.050597552
0.99999535,0.9996681,0.4481237,0.8141483,0.88597333,0.9837212,0.99973756,-0.0353133,2.170245,-0.05444774
0.9993939,0.99098366,0.8563201,0.8398759,0.6920422,0.8309594,0.5803209,-0.035312507,-0.6846488,-0.054445256
0.99946886,0.9934912,0.42181987,0.66618013,0.72312576,0.9100883,0.9893101,-0.035313256,2.0693367,-0.05444733
0.9514463,0.85981375,0.15154578,0.26061612,0.39831376,0.65818614,0.7941465,-0.025571886,1.3505558,-0.03296052
0.9712533,0.9055661,0.40009665,0.4629375,0.45709214,0.6719464,0.78353226,-0.033808406,1.2482401,-0.050507165
0.9821901,0.91768664,-0.28910422,-0.29758763,0.35200596,0.8292827,0.39971286,-0.031755958,-0.13079183,-0.048039082
0.9914911,0.95822227,0.74528533,0.7571766,0.56121993,0.6344681,0.69265205,-0.03522659,0.54782796,-0.05417955
0.97495514,0.8932327,-0.004567972,-0.14123173,0.327436,0.7746748,0.12685835,-0.03033727,-0.78609943,-0.046507243
0.97280717,0.89678097,-0.24023001,-0.24689342,0.33502206,0.7826065,0.36899963,-0.025747854,-0.037633635,-0.03752858
0.9823249,0.90557915,-0.15031828,-0.25682583,0.33178794,0.8172576,0.18052419,-0.032590475,-0.71391183,-0.04988952
0.96370333,0.87935996,-0.13730387,-0.16561213,0.32930693,0.75932413,0.30779225,-0.016339438,-0.21526939,-0.025489876
0.9991001,0.9855238,0.89159364,0.86014116,0.66888875,0.70517045,0.3286917,-0.03531222,-0.9049544,-0.054443818
0.9969699,0.9688521,0.7495397,0.66786605,0.54959935,0.7161575,0.10558141,-0.035295352,-0.99925345,-0.054399453
0.9647087,0.86897373,-0.012994249,-0.13563748,0.29843825,0.7325487,0.13881707,-0.025470885,-0.7285538,-0.03936616
0.9831988,0.917913,0.46661925,0.33854404,0.39222497,0.6764901,0.09612872,-0.034185838,-0.88548416,-0.052380897
0.9532088,0.846339,0.024729721,-0.09087861,0.29454476,0.6822853,0.12641646,-0.015326681,-0.65385365,-0.0242249
0.9980741,0.97665864,0.8006219,0.7295029,0.5923464,0.7171978,0.13169116,-0.035307903,-1.0034459,-0.054430984
0.9976849,0.96975267,0.7873279,0.7215276,0.5754981,0.72827226,0.23995586,-0.03529882,-0.9358047,-0.05440956
0.9945315,0.96383756,-0.32619196,-0.12810251,0.49865234,0.8943504,0.91249686,-0.03515682,1.6162255,-0.05391356
0.9200458,0.80032074,0.0055484814,-0.08382141,0.27072656,0.6366556,0.16329,0.039111968,-0.39062092,0.044257857
0.98743975,0.9240752,0.53851086,0.42536202,0.44635257,0.6810767,0.109050594,-0.034460157,-0.89477736,-0.0528008
0.9763767,0.8987186,0.62587494,0.5624832,0.4338324,0.5621155,0.24315538,-0.033340693,-0.5985825,-0.050572746
0.93832344,0.8180148,0.43453348,0.37073714,0.34033573,0.53394324,0.20081826,-0.01721632,-0.40332523,-0.024542546
0.9838049,0.9271069,-0.25587517,-0.25020048,0.35804933,0.8379913,0.44557503,-0.031502664,-0.049697187,-0.04833826
0.9951944,0.96922374,0.77417475,0.7746044,0.56678796,0.6777512,0.55514294,-0.035272688,-0.23978624,-0.054335766
0.994037,0.9485303,0.50581867,0.36324605,0.46507674,0.7543926,0.102219515,-0.03515368,-0.96643823,-0.05410063
0.99649227,0.9725739,-0.44715643,-0.40029186,0.43804473,0.92065495,0.5966123,-0.0351513,-0.016005196,-0.054098926
0.94032794,0.85560876,0.30816093,0.32004762,0.3695118,0.63227147,0.5434771,-0.019007469,0.58992153,-0.026757853
0.85020435,0.7350866,0.099413715,0.07738541,0.25842842,0.5068697,0.31486207,0.17351134,0.18725519,0.24731345
0.99841064,0.9784163,0.83510244,0.77852863,0.6003144,0.73262084,0.2506785,-0.03530912,-0.94925165,-0.05443533
0.96657944,0.8946209,-0.038005956,0.10207494,0.402716,0.73890793,0.8307835,-0.029460626,1.4519625,-0.041049454
0.90970343,0.79079986,-0.08762059,-0.056967475,0.30052996,0.6391084,0.530214,0.06059608,0.7070874,0.10315219
0.8630258,0.71800536,-0.010629207,-0.064899676,0.24774846,0.5657185,0.22727904,0.23604733,0.008711525,0.31243593
0.97091776,0.87912905,0.008353882,-0.11932523,0.3154328,0.75866276,0.13795686,-0.027516443,-0.7436306,-0.042702343
0.99885195,0.98728806,-0.46449655,-0.19303772,0.58909523,0.94690967,0.9747659,-0.035309862,1.9144078,-0.054428782
0.9990009,0.98538524,0.8886476,0.85536706,0.6633778,0.6902169,0.2983706,-0.035312157,-0.9292074,-0.054443546
0.9978363,0.9870537,0.7267115,0.77181274,0.65326774,0.80804914,0.81018233,-0.035309277,0.75506353,-0.05443303
0.97096616,0.8873428,-0.20053037,-0.26158,0.31524765,0.77634853,0.24666579,-0.026856305,-0.42019475,-0.04042329
0.9007069,0.77103037,0.12735903,0.08929165,0.27887684,0.5963972,0.26932,0.06511362,-0.039449863,0.07808852
0.99428225,0.9546243,-0.051576015,-0.23773336,0.39242148,0.8773442,0.115141615,-0.03507372,-0.950087,-0.054003786
0.9881942,0.9321657,-0.18651083,-0.29171726,0.3394655,0.8514259,0.20466815,-0.03413663,-0.7172422,-0.052503154
0.94818664,0.8408336,0.00850213,-0.084636904,0.30271983,0.70882195,0.1920105,-0.0028829062,-0.49615404,-0.009574703
0.95401454,0.8698715,0.2427952,0.23901561,0.36919463,0.66735667,0.39730707,-0.017701495,0.11552759,-0.027799813
0.91294503,0.7885247,-0.07100629,-0.108386256,0.28063715,0.64740676,0.34012637,0.0657134,0.10654024,0.099612296
0.99397033,0.96208334,-0.39374816,-0.356534,0.41588518,0.8929511,0.55093056,-0.034869593,0.026742987,-0.05352357
0.94942224,0.83671755,0.24947268,0.14049819,0.32178763,0.6414914,0.16894433,-0.007373559,-0.5488893,-0.015222077
0.98913956,0.9332864,0.6840615,0.6327877,0.4898802,0.636731,0.26389444,-0.034809537,-0.70363325,-0.053454094
0.9980667,0.9864083,-0.035702735,0.28659064,0.62363666,0.9081868,0.97271365,-0.035308402,1.9381291,-0.05442276
0.95449066,0.86731035,-0.09906928,-0.02301651,0.34425235,0.73414356,0.64609605,-0.016449383,0.9246459,-0.01910125
0.93673486,0.8229481,0.29788736,0.21058609,0.31727198,0.57818043,0.14506015,0.0005868554,-0.5535981,-0.004404639
0.93408597,0.8377065,0.06892559,0.1505517,0.34510207,0.6448131,0.6791201,-0.004157733,1.1191815,0.0023576797
0.99231493,0.95170045,-0.34555933,-0.37750497,0.37463358,0.88025886,0.34645626,-0.034761664,-0.5210476,-0.053402964
0.9523054,0.84243184,-0.0148453,-0.13782994,0.29377782,0.7037509,0.13984497,-0.016078256,-0.62762225,-0.0268572
0.99055016,0.9578862,0.2939047,0.45206285,0.5291749,0.7883832,0.88551706,-0.03518108,1.5876224,-0.053989656
0.9495926,0.8349731,-0.07765586,-0.1850561,0.29011628,0.701925,0.1717128,-0.009986303,-0.54521674,-0.016152278
0.9970945,0.9813094,0.48775062,0.6429288,0.6360045,0.8448223,0.92534727,-0.035305616,1.6416007,-0.054416288
0.9858501,0.92939866,0.70701265,0.6735586,0.49889842,0.6048688,0.39087865,-0.03476152,-0.41486505,-0.05315356
0.99343616,0.94994044,0.2106583,0.00076134776,0.40811563,0.8324183,0.043790482,-0.035098396,-0.9823983,-0.054009736
0.93808126,0.8387108,-0.08531217,-0.0886822,0.31866732,0.7078815,0.5043514,0.005967913,0.4165939,0.014555179
0.8870866,0.7691006,-0.027370144,-0.04226444,0.27164257,0.5953113,0.31370217,0.14061905,0.2054548,0.18965662
0.9603617,0.874387,0.33328995,0.38955423,0.41940668,0.6357156,0.7585224,-0.03063951,1.1675063,-0.04386478
0.9909629,0.95156187,0.4659273,0.5767713,0.5404636,0.7473776,0.89020485,-0.035235904,1.5887234,-0.054159816
0.9827247,0.91462916,0.10748666,-0.059095837,0.34716028,0.77585435,0.09857377,-0.03364219,-0.88521045,-0.051668648
0.95420027,0.8607283,0.01476531,-0.10188624,0.29793984,0.72242475,0.14696942,-0.016240528,-0.6607868,-0.026871182
0.87285763,0.74034935,0.10249866,0.047197044,0.2573021,0.5556393,0.23175694,0.1112073,-0.16184998,0.14930116
0.84335595,0.6949769,0.17700835,0.09755747,0.25599083,0.4834323,0.16390148,0.28366518,-0.21865316,0.35765478
0.9875997,0.9450703,0.08246623,0.28162906,0.49181443,0.8007503,0.9055996,-0.03489097,1.6750103,-0.05316645
0.9986388,0.98138696,-0.39151487,-0.50246704,0.42136082,0.93938154,0.23339866,-0.03530525,-0.9601219,-0.054429103
0.94928575,0.8384228,0.40690428,0.30869028,0.34334835,0.562186,0.13462712,-0.01958023,-0.6602664,-0.029872427
0.99859804,0.9867223,0.8185391,0.8392403,0.68654984,0.77866745,0.8243246,-0.03531137,0.7339106,-0.054440055
0.99984425,0.9973144,0.04757746,0.47010684,0.7590814,0.96548474,0.9944786,-0.03531329,2.0921516,-0.05444763
0.95419866,0.8702768,0.44081846,0.45740634,0.40746713,0.58597857,0.5864547,-0.025642732,0.65890014,-0.036236253
0.9947121,0.9570604,0.5753129,0.45581132,0.47400627,0.72793686,0.07363355,-0.035226986,-0.9893444,-0.05425666
0.9964045,0.97479343,0.42228368,0.5860229,0.608108,0.82914746,0.92789483,-0.03529976,1.7462612,-0.05439264
0.90055066,0.7932924,0.34557995,0.3373898,0.31763577,0.49197522,0.37108457,0.03110895,0.20232658,0.04280063
0.9474169,0.85943115,-0.109218895,-0.116828345,0.32594585,0.718025,0.40313396,0.0033598586,0.09532487,0.0058557424
0.9872484,0.94476736,0.67787445,0.6872847,0.5276656,0.64794594,0.65002185,-0.03505366,0.45531166,-0.05376642
0.980556,0.9243972,0.21056055,0.33106285,0.45493108,0.7580892,0.8038265,-0.034070008,1.3137736,-0.051474623
0.99737287,0.97368425,0.8635692,0.8375289,0.6147445,0.6302443,0.41011587,-0.035304856,-0.6493707,-0.05442103
0.99570745,0.9611219,0.66982263,0.5548702,0.52463824,0.7347262,0.08055807,-0.03525209,-0.98755217,-0.05430022
0.99798054,0.9816944,0.8556185,0.83235955,0.6402749,0.7210908,0.55769193,-0.035309937,-0.48726478,-0.05443589
0.9938325,0.955085,-0.31258243,-0.39575103,0.3900476,0.8940215,0.2945546,-0.03500516,-0.733135,-0.05382616
0.9960782,0.97837794,0.59771156,0.69847757,0.6244609,0.79555905,0.90550274,-0.03530362,1.5483426,-0.05440349
0.9945199,0.9650431,-0.3692111,-0.27401823,0.44382063,0.9035988,0.67937225,-0.034876566,0.57696235,-0.053481035
0.9935735,0.9622522,0.44096896,0.57785106,0.564828,0.7818896,0.92268276,-0.035268072,1.6957883,-0.05427422
0.99916184,0.9920349,0.8467176,0.8716642,0.7102422,0.8050818,0.8883846,-0.03531307,1.0973514,-0.054446418
0.9866458,0.9238771,0.51690024,0.39319506,0.43890703,0.69269127,0.09654934,-0.034469903,-0.90602356,-0.05281591
0.9999943,0.9997311,0.94792193,0.95340216,0.896215,0.96011627,0.97860295,-0.0353133,1.3647952,-0.05444774
0.9902024,0.94521123,-0.28672475,-0.3351878,0.36270854,0.85960686,0.32331935,-0.03442866,-0.530994,-0.052885924
0.93416387,0.8442934,0.3001658,0.34474248,0.37185842,0.59237295,0.51919806,-0.006553369,0.49062496,-0.0069263917
0.919478,0.7896181,0.46004504,0.3997844,0.33604288,0.47079957,0.24128124,0.005979652,-0.24347614,0.010968877
0.99503475,0.9559857,0.63524026,0.4982789,0.4850415,0.7410839,0.07391885,-0.035251424,-0.99054766,-0.054301187
0.9897693,0.9388517,0.7571622,0.71322703,0.520603,0.56827706,0.2740607,-0.03505072,-0.6945504,-0.053836808
0.9666962,0.88595396,-0.16954432,-0.21938989,0.30622882,0.7707939,0.29155526,-0.023611002,-0.23746423,-0.03650959
0.97845316,0.9202853,0.32005855,0.4371689,0.48848483,0.7076986,0.8555396,-0.034508094,1.5155021,-0.05205622
0.8768067,0.74386626,0.08591307,0.0013535442,0.24676353,0.5450834,0.13508387,0.13064928,-0.35983795,0.15888971
0.99834806,0.98299575,-0.50078243,-0.44409323,0.48629108,0.9456867,0.66337067,-0.035280623,0.05880546,-0.05436114
0.9258544,0.82545805,0.22608678,0.26051056,0.3535228,0.602538,0.5618575,0.011397812,0.66683257,0.017745025
0.9771919,0.9083587,0.65831774,0.61409414,0.44457802,0.53258336,0.24956916,-0.033800244,-0.6021792,-0.051477663
0.9752679,0.894345,-0.24191341,-0.29540887,0.31670615,0.79273045,0.27171728,-0.029202385,-0.36195517,-0.044317033
0.9984964,0.9872489,0.7349933,0.80511767,0.6793767,0.8015216,0.9247225,-0.035312343,1.5750107,-0.054442476
0.99830776,0.9793534,-0.2771028,-0.4434447,0.42140415,0.93540406,0.16968139,-0.035300292,-0.9869222,-0.05441799
0.9786198,0.9261801,0.37595296,0.48707414,0.48194733,0.697788,0.7830095,-0.034167282,1.2376537,-0.051365905
0.9959954,0.9659803,0.3235892,0.14126502,0.45183936,0.8408335,0.06441666,-0.035245467,-1.0033096,-0.054302234
0.94553506,0.8393651,-0.11071726,-0.18151279,0.28402668,0.69834703,0.21106298,-0.008783961,-0.35381627,-0.015224558
0.98423326,0.91799986,0.025786644,-0.12770793,0.3564333,0.80473435,0.08927248,-0.0334149,-0.89037246,-0.051127028
0.97594315,0.90663123,-0.15959959,-0.0019125036,0.40980574,0.77810043,0.86021435,-0.032364987,1.5611317,-0.046636317
0.90077496,0.78436667,0.018021036,0.03212077,0.28316385,0.6188002,0.44021344,0.08741668,0.50430924,0.11555809
0.94198704,0.8339409,0.121975586,0.02809455,0.31109917,0.65094364,0.17513067,0.0038963056,-0.515307,0.00095666025
0.97375894,0.90729856,-0.17292035,-0.036330227,0.4076465,0.7827982,0.8160666,-0.030354869,1.3368996,-0.04281338
0.99764174,0.976577,0.84380066,0.8182652,0.63747364,0.7119658,0.602993,-0.0353054,-0.31233066,-0.054422848
0.89068717,0.76319396,0.156828,0.07321495,0.2684237,0.5359067,0.13850717,0.0719252,-0.40715834,0.0937202
0.9999764,0.99856544,0.9706548,0.9441218,0.82182527,0.8549239,0.39409977,-0.035313297,-1.0353547,-0.054447737
0.9860714,0.93041414,-0.26504377,-0.3316615,0.3355087,0.8405207,0.26460335,-0.03380239,-0.6046762,-0.051762935
0.95638037,0.85314983,-0.15595526,-0.22292915,0.2940655,0.73379713,0.23110999,-0.0130849555,-0.2928177,-0.021414857
0.95804906,0.85662454,-0.18111932,-0.23892675,0.29937404,0.7379186,0.2511355,-0.015929483,-0.29336673,-0.024020711
0.99481124,0.9665428,-0.065577656,0.2045783,0.54507613,0.86290985,0.9659991,-0.035268117,1.9208592,-0.054261446
0.9827314,0.9180666,-0.14931278,-0.27963296,0.3250994,0.8257594,0.18280132,-0.033459,-0.7747724,-0.051345356
0.95659107,0.8775317,0.11834328,0.15102822,0.38052812,0.70633733,0.64927393,-0.025114689,0.7999924,-0.035254136
0.99008936,0.93918425,0.27260423,0.08993917,0.3968806,0.79428375,0.0753002,-0.034816753,-0.9538264,-0.053517137
0.9991029,0.98859924,-0.13759041,0.24516039,0.64427876,0.9302232,0.99062705,-0.035312742,2.0792131,-0.054443922
0.989018,0.9295816,-0.175674,-0.2963544,0.35348338,0.84328175,0.20139183,-0.034380604,-0.7908946,-0.052842896
0.99677604,0.97663635,-0.40809712,-0.32203913,0.4803651,0.92471206,0.7563712,-0.03517608,0.46525878,-0.054108318
0.9870352,0.94553155,0.1515993,0.3169508,0.5034562,0.796412,0.85920346,-0.03478816,1.5069951,-0.05297347
0.9831071,0.92908704,-0.14070417,-0.00037146013,0.43806162,0.8150954,0.83149475,-0.033068325,1.3205386,-0.04933266
0.9767918,0.9038404,-0.29481065,-0.2764919,0.34232867,0.7939883,0.4172194,-0.029105479,-0.0022824402,-0.04405723
0.94319683,0.8329623,0.3034106,0.22404431,0.32470733,0.6009264,0.18204919,-0.008879904,-0.4348306,-0.016366955
0.99837834,0.98323244,0.8855053,0.86781484,0.6484787,0.6772007,0.60041684,-0.03531148,-0.35850862,-0.05444052
0.8718116,0.7248795,0.0981018,0.011033942,0.25323996,0.53272116,0.13612817,0.13873403,-0.3220681,0.17347758
0.9949435,0.96932834,-0.20290531,0.0010989251,0.51334584,0.8897394,0.9068138,-0.03519488,1.5973029,-0.054058712
0.9721528,0.89605385,0.581334,0.52769506,0.41426536,0.5265843,0.1734997,-0.033440396,-0.6945035,-0.050431572
0.9897069,0.947584,0.13598584,0.34395027,0.5146539,0.7976851,0.9278485,-0.035091586,1.7703989,-0.053718224
0.9910947,0.93857265,-0.1440539,-0.2753358,0.38088474,0.85011345,0.16205229,-0.034779325,-0.87490267,-0.053456318
0.948723,0.8376812,0.13562432,0.0060515055,0.31352958,0.6693581,0.11962683,-0.0086486805,-0.6462254,-0.016195698
0.9154305,0.77362764,0.22153182,0.10029689,0.2830581,0.5699771,0.114268884,0.037669633,-0.5336467,0.04800705
0.99774045,0.977523,0.785794,0.7523908,0.5949918,0.7572047,0.36708125,-0.035299346,-0.8169722,-0.05441361
0.9912601,0.9418943,-0.30538,-0.36901376,0.36732543,0.8773773,0.30192855,-0.034647603,-0.5932336,-0.053305555
0.991193,0.9507817,-0.18426354,0.048969407,0.47857663,0.8621944,0.91216016,-0.034904204,1.6708002,-0.053285632
0.9635114,0.89165795,0.14065449,0.138607,0.3616646,0.732688,0.3987906,-0.022808585,-0.11163016,-0.03689302
0.94017017,0.83525425,0.21476407,0.14289515,0.32181856,0.6241863,0.19489592,0.0028499728,-0.43713957,-0.0034802053
0.99527,0.97043705,0.2512366,0.43030962,0.5684223,0.85332924,0.8954392,-0.03526042,1.5415053,-0.05427121
0.9454767,0.82141995,0.46232685,0.4023025,0.36322847,0.5203796,0.22410977,-0.013255135,-0.40205643,-0.019407554
0.9707745,0.8739378,0.5568176,0.47294074,0.40558738,0.56267226,0.16868818,-0.031224653,-0.71802986,-0.0470239
0.97407705,0.91010785,-0.1877055,-0.13169464,0.35821912,0.7928551,0.5461093,-0.027385255,0.48327863,-0.040001884
0.9839337,0.91844624,0.5569654,0.46160975,0.42197162,0.6596468,0.14444934,-0.03428654,-0.8274623,-0.052551664
0.99316126,0.96619594,0.60090446,0.67026675,0.57324266,0.7561157,0.8342556,-0.035263933,1.2254932,-0.054281056
0.9629518,0.8534959,0.49945956,0.3942372,0.37309295,0.55627793,0.12016173,-0.02749132,-0.72138184,-0.04086725
